Run,PTEV,PTES,NumSlots,NumAttributes,Time,ChunkV,Traumatic,ChunkSimilarity,BLL,IMAGINAL-ACTIVATION
32.0,1.0,0.0,6.0,6.0,10800.,-.274,0.0,.8333,0.3,5.0
32.0,1.0,0.0,6.0,6.0,9600.,.3719,0.0,.1667,0.3,5.0
32.0,1.0,0.0,6.0,6.0,8400.,.3719,0.0,.3333,0.3,5.0
32.0,1.0,0.0,6.0,6.0,7200.,.3483,0.0,0.5,0.3,5.0
32.0,1.0,0.0,6.0,6.0,6000.,.3423,0.0,.3333,0.3,5.0
32.0,1.0,0.0,6.0,6.0,4801.,.3423,0.0,.1667,0.3,5.0
32.0,1.0,0.0,6.0,6.0,3600.,.3719,0.0,0.0,0.3,5.0
32.0,1.0,0.0,6.0,6.0,2400.,-.411,0.0,.3333,0.3,5.0
32.0,1.0,0.0,6.0,6.0,1200.,.3719,0.0,.3333,0.3,5.0
32.0,1.0,0.0,6.0,6.0,1.1,0.0,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,199200.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,198000.,0.637,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,196800.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,195600.,.3353,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,194400.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,193200.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,192000.,.4533,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,190800.,.2053,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,189600.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,188400.,-.448,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,187200.,.0305,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,186000.,.6035,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,184800.,.6316,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,183600.,.6141,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,182400.,.6141,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,181200.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,180000.,-1.04,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,178800.,.2037,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,177600.,.6141,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,176400.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,175200.,0.637,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,174000.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,172800.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,171600.,.3626,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,170400.,.6141,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,169200.,.6316,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,168000.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,166800.,.4919,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,165600.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,164400.,.4327,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,163200.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,162000.,.3493,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,160800.,.4533,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,159600.,.6316,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,158400.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,157200.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,156000.,.0573,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,154800.,.2486,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,153600.,.6141,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,152400.,.6035,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,151200.,-.271,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,150000.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,148800.,.6141,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,147600.,.2486,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,146400.,.6316,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,145200.,.4678,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,144000.,.2486,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,142800.,.6141,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,141600.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,140400.,.3353,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,139200.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,138000.,.6315,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,136800.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,135600.,.3305,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,134400.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,133200.,.6141,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,132000.,.6141,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,130800.,.6315,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,129600.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,128400.,.3879,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,127200.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,126000.,.6141,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,124800.,.6141,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,123600.,0.637,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,122400.,0.637,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,121200.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,120000.,.6315,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,118800.,.6141,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,117600.,.2486,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,116400.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,115200.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,114000.,0.637,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,112800.,.5619,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,111600.,.6802,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,110400.,.4533,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,109200.,.2486,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,108000.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,106800.,.1114,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,105600.,.4379,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,104400.,0.637,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,103200.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,102000.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,100800.,.3034,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,99600.,0.637,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,98400.,.6315,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,97200.,.3034,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,96000.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,94800.,.4627,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,93600.,.6315,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,92400.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,91200.,.6141,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,90000.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,88800.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,87600.,.5757,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,86400.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,85200.,.6141,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,84000.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,82800.,.6802,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,81600.,.6802,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,80400.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,79200.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,78000.,.5441,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,76800.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,75600.,-.448,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,74400.,.5441,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,73200.,.3305,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,72000.,.6316,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,70800.,.4533,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,69600.,.6141,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,68400.,.6316,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,67200.,.4533,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,66000.,-.017,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,64800.,.6316,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,63600.,.2486,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,62400.,.1481,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,61200.,.3305,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,60000.,.3305,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,58800.,-.017,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,57600.,.4533,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,56400.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,55200.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,54000.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,52800.,.6035,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,51600.,.4533,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,50400.,0.637,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,49200.,.4627,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,48000.,.6454,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,46800.,.3305,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,45600.,-.306,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,44400.,.6141,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,43200.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,42000.,.3034,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,40800.,.6141,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,39600.,0.637,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,38400.,.4379,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,37200.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,36000.,.1481,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,34800.,0.637,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,33600.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,32400.,.6141,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,31200.,.6141,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,30000.,0.637,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,28800.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,27600.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,26400.,.6141,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,25200.,.6141,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,24000.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,22800.,.3305,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,21600.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,20400.,-.448,0.0,.6667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,19200.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,18000.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,16800.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,15600.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,14400.,.3305,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,13200.,.3305,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,12000.,0.637,0.0,0.5,0.3,5.0
31.0,1.0,0.0,6.0,6.0,10800.,0.637,0.0,.3333,0.3,5.0
31.0,1.0,0.0,6.0,6.0,9600.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,8401.,0.637,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,3601.,0.0,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,2401.,0.637,0.0,.1667,0.3,5.0
31.0,1.0,0.0,6.0,6.0,1201.,0.0,0.0,0.0,0.3,5.0
31.0,1.0,0.0,6.0,6.0,1.1,0.0,0.0,0.0,0.3,5.0
30.0,1.0,0.0,6.0,6.0,199200.,.6857,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,198000.,.5816,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,196800.,.6857,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,195600.,.6857,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,194400.,.6675,0.0,.6667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,193200.,.5492,0.0,.6667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,192000.,.6857,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,190800.,.6824,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,189600.,.6857,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,188400.,.6857,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,187200.,.6857,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,186000.,0.385,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,184800.,.6857,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,183600.,.6824,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,182400.,-.458,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,181200.,.6857,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,180000.,.6857,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,178800.,.5105,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,177600.,.6857,0.0,0.0,0.3,5.0
30.0,1.0,0.0,6.0,6.0,176400.,.5492,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,175200.,.6857,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,174000.,.6242,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,172800.,.6857,0.0,0.0,0.3,5.0
30.0,1.0,0.0,6.0,6.0,171600.,.5492,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,170400.,-.022,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,169200.,.6824,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,168000.,.6675,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,166800.,.6857,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,165600.,.5105,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,164400.,.3612,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,163200.,0.273,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,162000.,.6857,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,160800.,0.273,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,159600.,0.273,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,158400.,.6857,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,157200.,.4815,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,156000.,.6242,0.0,.6667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,154800.,.6857,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,153600.,.6272,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,152400.,.6857,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,151200.,.6857,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,150000.,.4616,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,148800.,.6857,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,147600.,.6824,0.0,.1667,0.3,5.0
30.0,1.0,0.0,6.0,6.0,146400.,.5105,0.0,.3333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,145200.,0.385,0.0,.8333,0.3,5.0
30.0,1.0,0.0,6.0,6.0,144000.,.3612,0.0,0.0,0.3,5.0
30.0,1.0,0.0,6.0,6.0,142800.,.5105,0.0,0.5,0.3,5.0
30.0,1.0,0.0,6.0,6.0,141600.,.6857,0.0,.1667,0.3,5.0
