Run, PTEV, PTES, NumSlots, NumAttributes, Time, ChunkV, ChunkSimilarity
  0.0,   1.0,   0.0,   6.0,   6.0, 5286180., -.074,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5285400., -.074,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5284740., -.074,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 5284080., .3632,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 5282580., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5279581.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 5277180., .5981,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5276100., .0172,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5272800., .4513,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 5217240., .1588,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5216400., -.242,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5215741., .5981,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5215560., .5136,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5212320., .6152,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5196840., .6839,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5159940., .6706,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5133600., .5981,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5121480., .5609,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 5117340., .5718,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5113200., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5113080., 0.323,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5111220., .3969,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5110561., .1991,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5108580., .3352,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5103360., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5035980., .5765,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5031120., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5028060., .6662,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 5027580., .1991,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 5026800., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 5024280., .4484,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 5021340., .4705,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4982820., .4596,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4957500., .6152,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4945740., .5646,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4944120., .5644,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4943640., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4942800., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4936381., .6706,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4933980., -1.23,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4931580., .5765,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4930921., .6662,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4930321., .6152,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4928820., .5568,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4928220., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4881540., .1991,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4875600., .2615,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4874100., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4859820., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4855320., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4851840., .6662,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4850220., .6662,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4847460., .5361,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4847100., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4846080., .1991,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4842420., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4839900., .5644,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4779540., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4779000., .4326,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4775460., .5981,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4762980., -.069,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4762321., .4484,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4761720., .3969,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4754341., .5718,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4711320., .6706,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4697820., .3895,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4678620., .3969,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 4677060., .4513,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4673340., .4513,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4672560., .6463,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4668781.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 4647240., .4484,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4616340., .5718,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4609200., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4608720., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4604100., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4592760., .4596,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4587721.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 4585920., .0514,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4585800., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4585260., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4547700., .3871,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4526340., .4596,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4523340., .4024,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4515000., -.258,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 4505520., .4775,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 4504740., .4386,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4501860., .1688,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4500181., .5374,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4496701., .5056,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 4457280., .5765,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4445581., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4443540., .5718,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4441080., .5361,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 4436160., .2034,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4432620., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4430520., .2665,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4424520., .4824,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4423080., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4422480., .4874,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4421820., .6562,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4420800., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4420080., .6706,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4418280., .0242,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4415640., .5672,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4415520., .5981,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4415340., .5718,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4409880., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4409520., 0.657,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4349820., .6706,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4349160., -0.32,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4341660., .6857,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4339801., -1.99,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4339500., .4024,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4337520., -.069,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4332780., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4331940., .6635,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 4331340., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4329661., -.037,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4329060., .5718,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4328761., .0594,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4322760., .5981,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4321261., .6465,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4320540., .1153,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4291920., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4270440., .5646,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4268100., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4264260., .6078,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4262401., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4257901., .6839,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4254420., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4237801., .5718,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4236540., .0024,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4204020., .6839,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4173541.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 4170300., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4168740., .5718,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4168320., 0.686,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4166760., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4161601., .6562,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 4157641., .4596,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4157160., .1153,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4156200., 0.686,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4154760., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4110540., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4100461., .4596,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4096560., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4084020., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4079160., .3877,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4073400., .4705,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4070100., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 4068600., .6857,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4065060., .2866,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 4063320., .4778,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4027741.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 4018740., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 4011060., -.463,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 4001160., .6582,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3999000., .4383,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3997861., .3099,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 3987481.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 3981000., .5225,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3976921.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 3924900., -.602,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3922800., .1153,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3919800., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3909780., .6807,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3905520., -.602,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3904680., 0.225,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3899220., .1153,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3899160., .5288,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 3894540., .3237,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 3884161., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3849661.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 3838740., .6892,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3837120., .5741,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 3833400., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3831361., .1965,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 3826680., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3824700., .4014,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3821520., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3820860., .4383,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 3814320., .2648,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3807241., -.142,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 3774841., .6508,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3744900., -0.46,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3736560., .3871,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 3731521., .6534,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3730980., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3730740., 0.294,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3728040., .5609,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3726720., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3724080., .5483,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3722221., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3721920., 0.299,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3721380., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3720660., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3720300., .4757,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3658860., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3655500., .6706,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 3655260., .2901,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3647520., .6675,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3646861., .6515,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 3646321., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3641461., .6562,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 3635100., .5361,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3634801., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3634380., .6465,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 3633841., .4775,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 3632340., .5981,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3631260., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3559560., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3559201., .5998,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3558961., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3551700., .4053,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3550380., .6892,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3485220., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3484620., .6423,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3476460., .5777,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3473820., .6562,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3473460., .5136,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3470580., .4386,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3441960., .5765,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3422880., .6562,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3398880., .3188,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3373141., .5568,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3340381.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 3312480., .4386,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3308460., .4024,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3306660., 0.657,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3298801., .0707,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3294301., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3291840., .6839,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3250260., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3218040., .6508,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3217441., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3208980., 0.657,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3198060., .6562,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3141901., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3140280., 0.657,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 3124501., .4705,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3120780., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3054960., .5981,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3044280., .4386,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 3038701., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 3037200., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3035100., .1222,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 3030001., 0.171,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2980921., .4024,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2970240., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2963040., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2960640., .4756,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2959560., .4024,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2959380., .4024,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2958360., .5189,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2949360., 0.171,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2947261., -.242,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2902380., .2648,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2884320., .5981,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2881021., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2876340., .0594,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2871600., .3237,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2867220., .4411,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2867040., .6562,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2861460., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2858760., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2857860., .3871,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2853240., .5646,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2797920., .5361,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2790060., .6562,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2781300., 0.686,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2781060., .5136,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2778840., .3237,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2775240., .6675,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2712600., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2707560., 0.686,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2697661., .5361,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2693040., .5981,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2686800., .1793,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2683201., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2624100., .4705,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2619000., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2610300., .6706,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2608500., .6706,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2605080., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2600640., .4756,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2599440., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2596800., .0374,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2527860., .5765,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2527801., 0.294,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2521560., .6582,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2520660., 0.686,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2519160., .5609,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2515080., .2663,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2511540., .4775,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2511481., .5566,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2457240., .4126,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 2454601., .5609,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2447880., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2447521., .5765,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2442240., .4705,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2438521., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2436540., .5136,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2432100., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2430360., .5765,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2410860., .1291,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2371441., 0.171,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2370480., .4126,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2364660., .2663,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2347620., -.287,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2345520., .3237,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2344440., .4617,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2343300., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2342880., .1568,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2341741., 0.686,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2340900., -.059,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2340360., 0.393,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2337840., .5981,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2301361., -.076,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2291040., .4705,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 2284320., .3352,   0.0,   0.5
